User,Film,rate
48.0,6016.0,4.5
48.0,6283.0,3.5
48.0,6373.0,4.0
48.0,6934.0,3.0
48.0,8645.0,3.0
48.0,8874.0,4.5
48.0,8906.0,2.5
48.0,8961.0,3.5
48.0,8965.0,3.0
48.0,26776.0,4.0
48.0,27523.0,3.5
48.0,27850.0,3.5
48.0,30793.0,3.5
48.0,30867.0,4.0
48.0,31410.0,4.5
48.0,31658.0,4.5
48.0,32031.0,3.0
48.0,32562.0,4.0
48.0,33166.0,3.5
48.0,40629.0,4.5
48.0,41569.0,3.5
48.0,41769.0,3.0
48.0,44022.0,3.0
48.0,44191.0,3.5
48.0,44555.0,4.5
48.0,44974.0,3.5
48.0,45431.0,4.0
48.0,46578.0,3.5
48.0,46948.0,3.5
48.0,46976.0,3.0
48.0,47099.0,3.5
48.0,47404.0,4.0
48.0,47610.0,4.0
48.0,48385.0,3.5
48.0,48414.0,3.0
48.0,48780.0,3.5
48.0,50583.0,3.0
48.0,50601.0,4.0
48.0,51540.0,3.0
48.0,52458.0,3.0
48.0,53121.0,2.5
48.0,53519.0,3.0
48.0,53883.0,4.0
48.0,54272.0,2.5
48.0,54503.0,3.5
48.0,56095.0,3.0
48.0,56339.0,4.0
48.0,58559.0,4.0
48.0,59118.0,4.5
48.0,59387.0,4.0
48.0,62956.0,3.5
48.0,62999.0,3.5
48.0,63859.0,3.5
48.0,64983.0,3.5
48.0,67255.0,4.0
48.0,68954.0,4.0
48.0,69526.0,3.0
48.0,71282.0,3.0
48.0,71520.0,3.5
48.0,73881.0,4.0
48.0,77561.0,3.5
48.0,80831.0,2.5
48.0,81847.0,3.5
48.0,82667.0,3.5
48.0,83132.0,3.5
48.0,84152.0,4.0
48.0,84187.0,4.5
48.0,84772.0,2.5
48.0,84944.0,4.0
48.0,85414.0,4.0
48.0,85510.0,3.0
48.0,85788.0,3.5
48.0,86332.0,3.5
48.0,88744.0,3.5
48.0,93840.0,2.5
48.0,95375.0,3.0
48.0,96821.0,4.0
48.0,97938.0,3.5
48.0,103299.0,3.5
48.0,103688.0,3.0
48.0,107406.0,2.5
48.0,110501.0,3.0
48.0,110553.0,3.0
48.0,111759.0,4.0
49.0,2.0,5.0
49.0,161.0,4.0
49.0,173.0,2.0
49.0,258.0,1.0
49.0,303.0,3.0
49.0,329.0,3.0
49.0,421.0,2.0
49.0,466.0,4.0
49.0,524.0,3.0
49.0,590.0,3.0
49.0,592.0,2.0
49.0,653.0,4.0
49.0,674.0,3.0
49.0,688.0,3.0
49.0,750.0,4.0
49.0,780.0,4.0
49.0,897.0,4.0
49.0,912.0,5.0
49.0,919.0,5.0
49.0,920.0,4.0
49.0,976.0,4.0
49.0,1073.0,5.0
49.0,1127.0,4.0
49.0,1254.0,4.0
49.0,1262.0,5.0
49.0,1272.0,5.0
49.0,1374.0,3.0
49.0,1375.0,4.0
49.0,1376.0,4.0
49.0,1391.0,3.0
49.0,1580.0,3.0
49.0,1676.0,2.0
49.0,1927.0,4.0
49.0,2013.0,1.0
49.0,2054.0,2.0
49.0,2088.0,2.0
49.0,2094.0,2.0
49.0,2105.0,3.0
49.0,2115.0,5.0
49.0,2161.0,4.0
49.0,2202.0,5.0
49.0,2287.0,5.0
49.0,2662.0,4.0
49.0,2669.0,3.0
49.0,2748.0,3.0
49.0,2817.0,1.0
49.0,3062.0,4.0
49.0,5060.0,4.0
50.0,21.0,3.0
50.0,95.0,3.0
50.0,110.0,4.0
50.0,150.0,3.0
50.0,160.0,3.0
50.0,161.0,4.0
50.0,165.0,4.0
50.0,185.0,3.0
50.0,231.0,1.0
50.0,253.0,3.0
50.0,292.0,4.0
50.0,296.0,4.0
50.0,315.0,3.0
50.0,316.0,3.0
50.0,337.0,3.0
50.0,339.0,4.0
50.0,344.0,2.0
50.0,349.0,3.0
50.0,377.0,3.0
50.0,380.0,3.0
50.0,434.0,3.0
50.0,440.0,4.0
50.0,442.0,3.0
50.0,454.0,3.0
50.0,457.0,3.0
50.0,480.0,4.0
50.0,509.0,3.0
50.0,527.0,4.0
50.0,539.0,3.0
50.0,553.0,3.0
50.0,587.0,3.0
50.0,590.0,3.0
50.0,597.0,3.0
50.0,780.0,4.0
50.0,786.0,3.0
51.0,913.0,4.0
51.0,1636.0,1.0
51.0,1888.0,3.0
51.0,1948.0,4.0
51.0,1959.0,4.0
51.0,1968.0,4.0
51.0,2605.0,5.0
51.0,2699.0,4.0
51.0,2701.0,2.0
51.0,2722.0,5.0
51.0,2734.0,3.0
51.0,2761.0,5.0
51.0,2841.0,5.0
51.0,3175.0,4.0
51.0,3543.0,4.0
52.0,866.0,4.0
52.0,1088.0,4.0
52.0,1639.0,1.0
52.0,1735.0,5.0
52.0,1969.0,0.5
52.0,4228.0,2.0
52.0,4896.0,5.0
52.0,4973.0,5.0
52.0,5816.0,4.5
52.0,6058.0,1.0
52.0,8368.0,5.0
52.0,8966.0,4.0
52.0,8983.0,3.5
52.0,27721.0,5.0
52.0,31408.0,4.5
52.0,37727.0,2.0
52.0,39183.0,4.5
52.0,40815.0,5.0
52.0,41571.0,3.0
52.0,44555.0,4.5
52.0,54001.0,5.0
53.0,111.0,4.0
53.0,165.0,4.0
53.0,238.0,1.0
53.0,392.0,1.0
53.0,421.0,1.0
53.0,968.0,4.0
53.0,1370.0,3.0
53.0,1580.0,3.0
53.0,1610.0,5.0
53.0,1772.0,4.0
53.0,1911.0,2.0
53.0,1917.0,5.0
53.0,1995.0,2.0
53.0,2002.0,3.0
53.0,2093.0,1.0
53.0,2433.0,5.0
53.0,2470.0,4.0
53.0,2690.0,4.0
53.0,2699.0,4.0
53.0,2761.0,1.0
53.0,2762.0,5.0
53.0,2912.0,1.0
53.0,3107.0,4.0
53.0,3114.0,1.0
53.0,3160.0,2.0
53.0,3178.0,4.0
54.0,318.0,4.5
54.0,1088.0,5.0
54.0,1680.0,4.0
54.0,3638.0,4.0
54.0,8665.0,4.5
54.0,48660.0,1.0
54.0,48780.0,5.0
55.0,5.0,3.0
55.0,6.0,5.0
55.0,65.0,5.0
55.0,74.0,3.0
55.0,79.0,3.0
55.0,95.0,3.0
55.0,100.0,3.0
55.0,104.0,5.0
55.0,112.0,3.0
55.0,141.0,4.0
55.0,260.0,5.0
55.0,494.0,3.0
55.0,608.0,3.0
55.0,609.0,3.0
55.0,637.0,4.0
55.0,648.0,5.0
55.0,653.0,4.0
55.0,707.0,2.0
55.0,708.0,3.0
55.0,761.0,2.0
55.0,780.0,5.0
55.0,784.0,3.0
55.0,786.0,4.0
55.0,788.0,5.0
55.0,802.0,3.0
55.0,805.0,5.0
55.0,832.0,5.0
55.0,1073.0,3.0
56.0,16.0,4.0
56.0,21.0,2.0
56.0,101.0,4.0
56.0,104.0,4.0
56.0,111.0,4.0
56.0,147.0,2.0
56.0,160.0,2.0
56.0,176.0,4.0
56.0,216.0,4.0
56.0,223.0,4.0
56.0,231.0,2.0
56.0,246.0,5.0
56.0,250.0,5.0
56.0,260.0,2.0
56.0,292.0,2.0
56.0,293.0,4.0
56.0,296.0,4.0
56.0,318.0,4.0
56.0,333.0,2.0
56.0,337.0,4.0
56.0,342.0,2.0
56.0,377.0,4.0
56.0,441.0,4.0
56.0,442.0,2.0
56.0,457.0,4.0
56.0,480.0,4.0
56.0,527.0,4.0
56.0,541.0,4.0
56.0,586.0,4.0
56.0,593.0,5.0
56.0,673.0,2.0
56.0,750.0,2.0
56.0,778.0,4.0
56.0,916.0,4.0
56.0,919.0,5.0
56.0,922.0,4.0
56.0,923.0,4.0
56.0,924.0,2.0
56.0,926.0,4.0
56.0,942.0,2.0
56.0,951.0,4.0
56.0,953.0,4.0
56.0,1073.0,4.0
56.0,1089.0,4.0
56.0,1213.0,4.0
56.0,1244.0,2.0
56.0,1247.0,2.0
56.0,1250.0,4.0
56.0,1252.0,4.0
56.0,1259.0,4.0
56.0,1265.0,5.0
56.0,1266.0,4.0
56.0,1283.0,4.0
56.0,1285.0,5.0
56.0,1358.0,4.0
56.0,1380.0,5.0
56.0,1387.0,4.0
56.0,1393.0,4.0
56.0,1608.0,4.0
56.0,1673.0,4.0
56.0,1676.0,2.0
56.0,1682.0,5.0
56.0,1721.0,4.0
56.0,1732.0,4.0
56.0,1907.0,4.0
56.0,1923.0,4.0
56.0,1947.0,5.0
56.0,1954.0,4.0
56.0,1957.0,4.0
56.0,1958.0,2.0
56.0,1961.0,2.0
56.0,1968.0,5.0
56.0,2000.0,1.0
56.0,2005.0,4.0
56.0,2006.0,4.0
56.0,2011.0,2.0
56.0,2028.0,5.0
56.0,2042.0,2.0
56.0,2072.0,2.0
56.0,2082.0,2.0
56.0,2115.0,4.0
56.0,2144.0,4.0
56.0,2186.0,4.0
56.0,2253.0,1.0
56.0,2300.0,4.0
56.0,2321.0,4.0
56.0,2324.0,2.0
56.0,2395.0,5.0
56.0,2502.0,4.0
56.0,2617.0,4.0
56.0,2694.0,4.0
56.0,2761.0,4.0
56.0,2791.0,4.0
56.0,2925.0,4.0
56.0,2959.0,4.0
56.0,3034.0,4.0
56.0,3072.0,4.0
56.0,3079.0,4.0
56.0,3086.0,4.0
56.0,3089.0,4.0
56.0,3104.0,2.0
56.0,3114.0,4.0
56.0,3160.0,4.0
56.0,3210.0,2.0
56.0,3480.0,4.0
56.0,3489.0,2.0
56.0,3683.0,4.0
56.0,4034.0,4.0
56.0,4226.0,4.0
56.0,4771.0,4.0
56.0,4816.0,2.0
56.0,4886.0,4.0
56.0,4896.0,4.0
56.0,4973.0,5.0
56.0,4993.0,4.0
56.0,5816.0,4.0
56.0,5902.0,4.0
56.0,5995.0,4.0
56.0,6003.0,2.0
56.0,6016.0,5.0
56.0,6373.0,2.0
56.0,6936.0,4.0
56.0,6978.0,2.0
56.0,7451.0,5.0
56.0,8368.0,4.0
56.0,8665.0,4.0
56.0,8874.0,5.0
56.0,8914.0,2.0
56.0,8961.0,4.0
56.0,33166.0,2.0
56.0,33495.0,4.0
56.0,33660.0,4.0
56.0,34528.0,4.0
56.0,38061.0,4.0
56.0,40629.0,5.0
56.0,40815.0,4.0
56.0,41566.0,4.0
56.0,44191.0,4.0
56.0,46578.0,5.0
56.0,46948.0,4.0
56.0,47099.0,2.0
56.0,51540.0,4.0
56.0,54001.0,4.0
56.0,54256.0,5.0
56.0,54503.0,5.0
56.0,55765.0,2.0
56.0,58559.0,5.0
56.0,59118.0,4.0
56.0,64983.0,2.0
56.0,65188.0,5.0
56.0,67087.0,5.0
56.0,68954.0,4.0
56.0,72720.0,2.0
56.0,84116.0,4.0
56.0,85414.0,4.0
56.0,86000.0,5.0
56.0,88744.0,4.0
56.0,88812.0,2.0
56.0,89492.0,4.0
56.0,90374.0,4.0
56.0,90376.0,4.0
56.0,94959.0,4.0
56.0,97938.0,4.0
56.0,100272.0,4.0
56.0,103688.0,2.0
56.0,107978.0,5.0
57.0,11.0,5.0
57.0,17.0,5.0
57.0,21.0,4.0
57.0,110.0,5.0
57.0,163.0,4.0
57.0,164.0,3.0
57.0,260.0,4.0
57.0,265.0,5.0
57.0,293.0,5.0
57.0,318.0,5.0
57.0,337.0,5.0
57.0,350.0,2.0
57.0,380.0,4.0
57.0,440.0,4.0
57.0,468.0,4.0
57.0,497.0,5.0
57.0,509.0,5.0
57.0,527.0,5.0
57.0,534.0,5.0
57.0,590.0,5.0
57.0,592.0,3.0
57.0,608.0,5.0
57.0,635.0,5.0
57.0,648.0,3.0
57.0,800.0,5.0
57.0,858.0,5.0
57.0,914.0,5.0
57.0,921.0,4.0
57.0,1073.0,4.0
57.0,1088.0,4.0
57.0,1091.0,2.0
57.0,1092.0,2.0
57.0,1124.0,4.0
57.0,1125.0,4.0
57.0,1127.0,5.0
57.0,1246.0,5.0
57.0,1252.0,5.0
57.0,1259.0,4.0
57.0,1265.0,4.0
57.0,1272.0,3.0
57.0,1278.0,5.0
57.0,1358.0,5.0
57.0,1378.0,4.0
57.0,1380.0,4.0
57.0,1387.0,5.0
57.0,1393.0,4.0
57.0,1394.0,5.0
57.0,1408.0,4.0
57.0,1422.0,3.0
57.0,1587.0,3.0
57.0,1589.0,5.0
57.0,1597.0,4.0
57.0,1641.0,5.0
57.0,1645.0,4.0
57.0,1719.0,5.0
57.0,1721.0,3.0
57.0,1732.0,3.0
57.0,1892.0,5.0
57.0,1909.0,2.0
57.0,1914.0,5.0
57.0,1917.0,1.0
57.0,1918.0,3.0
57.0,1923.0,5.0
57.0,1947.0,5.0
57.0,1951.0,4.0
57.0,1954.0,4.0
57.0,1955.0,4.0
57.0,1956.0,4.0
57.0,1957.0,5.0
57.0,1958.0,4.0
57.0,1961.0,5.0
57.0,1964.0,5.0
57.0,1967.0,3.0
57.0,1968.0,4.0
57.0,1975.0,2.0
57.0,1977.0,1.0
57.0,1978.0,1.0
57.0,1979.0,1.0
57.0,1984.0,1.0
57.0,1987.0,2.0
57.0,1994.0,4.0
57.0,1995.0,3.0
57.0,1996.0,2.0
57.0,1997.0,4.0
57.0,2000.0,5.0
57.0,2001.0,4.0
57.0,2003.0,3.0
57.0,2005.0,3.0
57.0,2006.0,5.0
57.0,2009.0,3.0
57.0,2013.0,4.0
57.0,2020.0,5.0
57.0,2028.0,5.0
57.0,2044.0,3.0
57.0,2054.0,3.0
57.0,2088.0,2.0
57.0,2097.0,3.0
57.0,2100.0,4.0
57.0,2109.0,4.0
57.0,2110.0,4.0
57.0,2111.0,3.0
57.0,2114.0,5.0
57.0,2115.0,4.0
57.0,2118.0,2.0
57.0,2122.0,1.0
57.0,2125.0,4.0
57.0,2143.0,3.0
57.0,2144.0,3.0
57.0,2153.0,1.0
57.0,2161.0,3.0
57.0,2163.0,2.0
57.0,2193.0,5.0
57.0,2268.0,4.0
57.0,2288.0,4.0
57.0,2291.0,4.0
57.0,2300.0,3.0
57.0,2302.0,5.0
57.0,2313.0,5.0
57.0,5060.0,4.0
58.0,11.0,5.0
58.0,19.0,1.0
58.0,150.0,5.0
58.0,344.0,1.0
58.0,410.0,3.0
58.0,415.0,2.0
58.0,616.0,4.0
58.0,909.0,2.0
58.0,924.0,5.0
58.0,940.0,2.0
58.0,965.0,5.0
58.0,1127.0,2.0
58.0,1269.0,5.0
58.0,1367.0,4.0
58.0,1499.0,1.0
58.0,1608.0,5.0
58.0,1690.0,4.0
58.0,1917.0,4.0
58.0,1927.0,5.0
58.0,2015.0,3.0
58.0,2016.0,2.0
58.0,2072.0,2.0
58.0,2085.0,3.0
58.0,2124.0,3.0
58.0,2133.0,4.0
58.0,2153.0,2.0
58.0,2163.0,4.0
58.0,2180.0,4.0
58.0,2202.0,5.0
58.0,2788.0,5.0
58.0,2791.0,5.0
58.0,2817.0,2.0
58.0,3701.0,5.0
59.0,11.0,2.5
59.0,111.0,2.5
59.0,150.0,4.0
59.0,223.0,3.5
59.0,231.0,2.0
59.0,292.0,1.0
59.0,296.0,4.0
59.0,300.0,4.5
59.0,318.0,2.5
59.0,380.0,0.5
59.0,410.0,1.5
59.0,480.0,4.5
59.0,527.0,4.5
59.0,541.0,5.0
59.0,586.0,0.5
59.0,590.0,3.5
59.0,593.0,3.5
59.0,745.0,5.0
59.0,858.0,5.0
59.0,912.0,4.0
59.0,919.0,1.5
59.0,1213.0,3.5
59.0,1673.0,4.0
59.0,1722.0,1.5
59.0,1923.0,3.0
59.0,1961.0,3.5
59.0,1968.0,2.5
59.0,2028.0,1.5
59.0,2105.0,1.0
59.0,2161.0,0.5
59.0,2193.0,0.5
59.0,2302.0,3.5
59.0,2470.0,0.5
59.0,2617.0,4.0
59.0,2640.0,1.0
59.0,2671.0,1.5
59.0,2692.0,4.0
59.0,2959.0,4.0
59.0,3578.0,4.0
59.0,4993.0,4.5
59.0,5060.0,3.5
59.0,8961.0,5.0
60.0,16.0,4.5
60.0,21.0,3.0
60.0,111.0,4.5
60.0,163.0,4.0
60.0,173.0,3.5
60.0,235.0,5.0
60.0,466.0,4.0
60.0,541.0,5.0
60.0,608.0,4.0
60.0,653.0,2.5
60.0,745.0,3.5
60.0,858.0,5.0
60.0,1090.0,4.0
60.0,1380.0,1.5
60.0,1485.0,2.5
60.0,1653.0,5.0
60.0,1673.0,4.5
60.0,1732.0,5.0
60.0,2012.0,4.0
60.0,2115.0,3.5
60.0,2324.0,5.0
60.0,2640.0,4.0
60.0,3160.0,3.5
60.0,4973.0,4.5
60.0,5060.0,5.0
60.0,5618.0,4.0
60.0,5995.0,5.0
60.0,6957.0,3.0
60.0,8981.0,5.0
61.0,2.0,3.5
61.0,104.0,4.0
61.0,158.0,1.5
61.0,231.0,4.0
61.0,317.0,3.5
61.0,364.0,3.5
61.0,500.0,4.0
61.0,551.0,1.5
61.0,585.0,3.5
61.0,586.0,3.0
61.0,587.0,5.0
61.0,588.0,3.0
61.0,592.0,5.0
61.0,593.0,3.0
61.0,594.0,3.5
61.0,595.0,2.5
61.0,596.0,2.0
61.0,616.0,1.5
61.0,661.0,2.5
61.0,673.0,2.0
61.0,801.0,2.5
61.0,919.0,3.0
61.0,953.0,3.5
61.0,1059.0,3.0
61.0,1073.0,2.0
61.0,1367.0,2.5
61.0,1380.0,3.5
61.0,1580.0,3.5
61.0,1777.0,2.0
61.0,1907.0,4.0
61.0,1954.0,2.0
61.0,1968.0,5.0
61.0,2018.0,2.5
61.0,2054.0,2.5
61.0,2078.0,1.5
61.0,2080.0,2.5
61.0,2085.0,2.5
61.0,2087.0,3.0
61.0,2123.0,2.5
61.0,2144.0,3.0
61.0,2161.0,2.0
61.0,2300.0,5.0
61.0,2355.0,3.5
61.0,2502.0,5.0
61.0,2761.0,3.0
61.0,3114.0,1.0
61.0,4025.0,2.5
61.0,4232.0,3.5
61.0,4701.0,2.5
61.0,4886.0,3.0
61.0,4896.0,3.0
61.0,4993.0,5.0
61.0,5481.0,1.5
61.0,5618.0,5.0
61.0,5693.0,3.5
61.0,5816.0,3.0
61.0,5971.0,5.0
61.0,6373.0,3.5
61.0,6936.0,3.0
61.0,7451.0,4.0
61.0,8368.0,2.5
61.0,8464.0,3.0
61.0,8961.0,4.0
61.0,8970.0,2.5
61.0,27706.0,3.5
61.0,30793.0,1.5
61.0,33660.0,2.0
61.0,40629.0,3.0
61.0,40815.0,4.0
61.0,41566.0,2.5
61.0,44191.0,5.0
61.0,45431.0,1.0
61.0,45722.0,3.5
61.0,46578.0,5.0
61.0,46972.0,4.0
61.0,46976.0,3.5
61.0,47610.0,2.5
61.0,48780.0,5.0
61.0,53121.0,3.0
61.0,54001.0,2.5
61.0,54272.0,2.5
61.0,56171.0,4.0
61.0,58559.0,5.0
62.0,111.0,4.0
62.0,260.0,4.0
62.0,318.0,3.5
62.0,2028.0,4.5
62.0,2959.0,5.0
62.0,4226.0,4.0
62.0,6016.0,4.0
62.0,8665.0,4.5
62.0,49530.0,3.5
62.0,58559.0,5.0
62.0,70862.0,4.0
62.0,85414.0,4.0
62.0,104374.0,5.0
62.0,111759.0,4.0
62.0,120637.0,1.5
63.0,11.0,3.5
63.0,16.0,5.0
63.0,58.0,0.5
63.0,112.0,3.0
63.0,150.0,4.0
63.0,246.0,0.5
63.0,260.0,5.0
63.0,315.0,1.0
63.0,318.0,5.0
63.0,380.0,3.5
63.0,457.0,3.0
63.0,480.0,4.5
63.0,592.0,5.0
63.0,593.0,4.5
63.0,832.0,2.5
63.0,1059.0,4.0
63.0,1259.0,5.0
63.0,1372.0,3.0
63.0,1374.0,4.0
63.0,1376.0,3.5
63.0,1408.0,4.5
63.0,1573.0,4.0
63.0,1610.0,4.5
63.0,1639.0,5.0
63.0,1641.0,3.0
63.0,1917.0,4.0
63.0,1954.0,4.5
63.0,1961.0,3.5
63.0,2004.0,4.5
63.0,2046.0,4.5
63.0,2116.0,2.5
63.0,2268.0,4.0
63.0,2302.0,2.0
63.0,2640.0,4.5
63.0,2699.0,4.0
63.0,2762.0,3.0
63.0,2791.0,4.0
63.0,2959.0,4.5
63.0,3114.0,5.0
63.0,3176.0,5.0
63.0,3578.0,5.0
63.0,4369.0,4.5
63.0,4993.0,5.0
64.0,110.0,4.0
64.0,150.0,3.0
64.0,153.0,5.0
64.0,165.0,3.0
64.0,168.0,3.0
64.0,231.0,3.0
64.0,253.0,5.0
64.0,266.0,5.0
64.0,296.0,5.0
64.0,318.0,5.0
64.0,329.0,4.0
64.0,344.0,2.0
64.0,349.0,4.0
64.0,380.0,4.0
64.0,434.0,4.0
64.0,457.0,4.0
64.0,590.0,5.0
64.0,592.0,4.0
64.0,593.0,5.0
64.0,595.0,3.0
65.0,260.0,4.0
65.0,858.0,5.0
65.0,909.0,5.0
65.0,920.0,2.0
65.0,924.0,4.0
65.0,1278.0,5.0
65.0,1956.0,3.0
65.0,2064.0,5.0
65.0,2289.0,4.0
65.0,5060.0,5.0
66.0,21.0,4.0
66.0,22.0,2.0
66.0,105.0,2.0
66.0,110.0,4.0
66.0,260.0,5.0
66.0,377.0,4.0
66.0,457.0,4.0
66.0,480.0,5.0
66.0,593.0,4.0
66.0,608.0,4.0
66.0,832.0,4.0
66.0,858.0,5.0
66.0,1092.0,4.0
66.0,1249.0,4.0
66.0,1573.0,3.0
66.0,1580.0,3.0
66.0,1732.0,2.0
66.0,1954.0,5.0
66.0,2000.0,5.0
66.0,2058.0,4.0
66.0,2117.0,5.0
66.0,2268.0,4.0
66.0,2455.0,3.0
66.0,2605.0,4.0
66.0,3527.0,3.0
66.0,3763.0,5.0
67.0,6.0,5.0
67.0,12.0,3.0
67.0,16.0,4.0
67.0,17.0,4.0
67.0,18.0,4.0
67.0,28.0,5.0
67.0,62.0,3.0
67.0,86.0,5.0
67.0,88.0,3.0
67.0,95.0,1.0
67.0,104.0,3.0
67.0,107.0,3.0
67.0,110.0,5.0
67.0,112.0,3.0
67.0,141.0,1.0
67.0,198.0,4.0
67.0,238.0,3.0
67.0,260.0,4.0
67.0,265.0,5.0
67.0,266.0,3.0
67.0,272.0,5.0
67.0,277.0,4.0
67.0,279.0,5.0
67.0,280.0,5.0
67.0,288.0,4.0
67.0,293.0,4.0
67.0,294.0,3.0
67.0,296.0,5.0
67.0,314.0,5.0
67.0,316.0,3.0
67.0,318.0,5.0
67.0,337.0,4.0
67.0,350.0,3.0
67.0,364.0,5.0
67.0,383.0,4.0
67.0,431.0,4.0
67.0,434.0,2.0
67.0,452.0,5.0
67.0,454.0,2.0
67.0,457.0,4.0
67.0,475.0,5.0
67.0,480.0,5.0
67.0,493.0,4.0
67.0,509.0,5.0
67.0,524.0,3.0
67.0,531.0,5.0
67.0,541.0,4.0
67.0,553.0,4.0
67.0,586.0,4.0
67.0,587.0,3.0
67.0,590.0,5.0
67.0,592.0,3.0
67.0,593.0,5.0
67.0,595.0,4.0
67.0,597.0,5.0
67.0,609.0,3.0
67.0,613.0,4.0
67.0,616.0,4.0
67.0,628.0,3.0
67.0,631.0,3.0
67.0,637.0,3.0
67.0,648.0,3.0
67.0,650.0,5.0
67.0,653.0,3.0
67.0,664.0,3.0
67.0,694.0,3.0
67.0,707.0,4.0
67.0,708.0,3.0
67.0,709.0,4.0
67.0,711.0,3.0
67.0,780.0,4.0
67.0,784.0,3.0
67.0,788.0,3.0
67.0,849.0,3.0
67.0,1073.0,4.0
68.0,2.0,3.0
68.0,11.0,3.5
68.0,150.0,4.0
68.0,260.0,3.0
68.0,317.0,3.0
68.0,318.0,4.0
68.0,380.0,4.0
68.0,454.0,4.0
68.0,457.0,4.0
68.0,468.0,3.0
68.0,480.0,4.0
68.0,500.0,4.0
68.0,527.0,3.5
68.0,539.0,3.5
68.0,541.0,3.5
68.0,586.0,3.5
68.0,587.0,4.0
68.0,590.0,3.5
68.0,592.0,3.5
68.0,597.0,3.0
68.0,778.0,2.5
68.0,780.0,3.5
68.0,912.0,4.0
68.0,914.0,4.0
68.0,934.0,3.5
68.0,953.0,4.0
68.0,1073.0,3.0
68.0,1265.0,4.5
68.0,1278.0,4.0
68.0,1376.0,4.0
68.0,1393.0,4.0
68.0,1580.0,4.0
68.0,1608.0,4.0
68.0,1721.0,3.0
68.0,1923.0,4.0
68.0,1951.0,4.0
68.0,1959.0,4.5
68.0,2469.0,3.5
68.0,2762.0,4.0
68.0,2779.0,3.5
68.0,2791.0,3.5
68.0,3072.0,3.5
68.0,3578.0,2.5
68.0,3699.0,4.0
68.0,4886.0,3.5
68.0,4992.0,3.5
68.0,4993.0,5.0
68.0,4995.0,4.0
68.0,5816.0,4.0
68.0,5995.0,1.5
68.0,6373.0,3.0
68.0,8961.0,4.0
68.0,30707.0,2.5
68.0,31374.0,4.0
68.0,31658.0,3.5
68.0,31685.0,4.0
68.0,45431.0,3.5
68.0,46976.0,3.5
69.0,2.0,3.5
69.0,5.0,5.0
69.0,19.0,4.0
69.0,104.0,4.0
69.0,158.0,3.0
69.0,231.0,4.0
69.0,262.0,4.0
69.0,296.0,3.5
69.0,318.0,5.0
69.0,344.0,4.0
69.0,364.0,5.0
69.0,410.0,3.5
69.0,500.0,3.5
69.0,527.0,5.0
69.0,586.0,4.5
69.0,587.0,5.0
69.0,595.0,4.0
69.0,596.0,3.0
69.0,597.0,4.5
69.0,788.0,2.0
69.0,919.0,4.5
69.0,934.0,5.0
69.0,1073.0,4.5
69.0,1265.0,4.5
69.0,1682.0,5.0
69.0,1721.0,4.5
69.0,1954.0,3.5
69.0,1968.0,4.5
69.0,2011.0,4.5
69.0,2012.0,4.5
69.0,2028.0,4.5
69.0,2054.0,2.5
69.0,2059.0,3.5
69.0,2302.0,4.5
69.0,2321.0,4.0
69.0,2355.0,4.5
69.0,3114.0,5.0
69.0,4254.0,3.5
69.0,4886.0,5.0
69.0,4896.0,4.5
69.0,4993.0,5.0
69.0,5816.0,4.5
69.0,8961.0,4.0
70.0,3.0,5.0
70.0,5.0,5.0
70.0,12.0,3.0
70.0,14.0,3.0
70.0,17.0,4.0
70.0,25.0,5.0
70.0,26.0,5.0
70.0,58.0,5.0
70.0,62.0,5.0
70.0,63.0,4.0
70.0,65.0,3.0
70.0,76.0,4.0
70.0,79.0,4.0
70.0,81.0,4.0
70.0,82.0,4.0
70.0,86.0,4.0
70.0,88.0,3.0
70.0,92.0,5.0
70.0,95.0,5.0
70.0,100.0,4.0
70.0,104.0,3.0
70.0,107.0,5.0
70.0,112.0,5.0
70.0,135.0,4.0
70.0,141.0,5.0
70.0,494.0,3.0
70.0,608.0,5.0
70.0,609.0,5.0
70.0,613.0,5.0
70.0,628.0,5.0
70.0,631.0,5.0
70.0,637.0,3.0
70.0,640.0,3.0
70.0,648.0,3.0
70.0,653.0,5.0
70.0,661.0,5.0
70.0,663.0,3.0
70.0,667.0,5.0
70.0,671.0,3.0
70.0,673.0,3.0
70.0,694.0,5.0
70.0,704.0,4.0
70.0,707.0,5.0
70.0,708.0,5.0
70.0,711.0,4.0
70.0,745.0,4.0
70.0,761.0,3.0
70.0,762.0,4.0
70.0,780.0,4.0
70.0,784.0,3.0
70.0,786.0,5.0
70.0,788.0,5.0
70.0,799.0,4.0
70.0,802.0,5.0
70.0,805.0,5.0
70.0,810.0,3.0
70.0,832.0,5.0
70.0,839.0,5.0
70.0,849.0,5.0
70.0,880.0,4.0
70.0,891.0,4.0
70.0,1059.0,5.0
70.0,1073.0,5.0
70.0,1367.0,5.0
71.0,581.0,4.0
71.0,1259.0,4.0
71.0,1284.0,5.0
71.0,1673.0,4.0
71.0,1957.0,4.0
71.0,3125.0,4.0
71.0,3160.0,5.0
71.0,3966.0,5.0
72.0,2.0,2.5
72.0,110.0,3.5
72.0,150.0,3.5
72.0,260.0,3.0
72.0,296.0,4.0
72.0,318.0,4.0
72.0,480.0,3.0
72.0,527.0,4.0
72.0,541.0,4.0
72.0,593.0,3.5
72.0,608.0,4.0
72.0,778.0,4.0
72.0,858.0,4.5
72.0,912.0,3.5
72.0,924.0,4.0
